,DTM1,HOSP_SHORT,BURN_CAP,BURN_OCC,CCU_CAP,CCU_OCC,ICU_CAP,ICU_OCC,MH_CAP,MH_OCC,NEO_CAP,NEO_OCC,OBST_CAP,OBST_OCC,PAED_CAP,PAED_OCC,File_Name
319,2019-11-01 20:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,89.0,88.0,Amb_Dashboard_2019.11.01_21.25
320,2019-11-01 21:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,89.0,89.0,Amb_Dashboard_2019.11.01_21.45
321,2019-11-01 21:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,89.0,89.0,Amb_Dashboard_2019.11.01_22.25
322,2019-11-01 22:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,89.0,89.0,Amb_Dashboard_2019.11.01_22.55
323,2019-11-01 22:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,89.0,90.0,Amb_Dashboard_2019.11.01_23.25
324,2019-11-01 23:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,89.0,91.0,Amb_Dashboard_2019.11.01_23.45
325,2019-11-01 02:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,95.0,Amb_Dashboard_2019.11.01_02.45
326,2019-11-01 02:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,95.0,Amb_Dashboard_2019.11.01_03.25
327,2019-11-01 03:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,95.0,Amb_Dashboard_2019.11.01_03.55
328,2019-11-01 03:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,95.0,Amb_Dashboard_2019.11.01_04.15
329,2019-11-01 04:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_04.55
330,2019-11-01 04:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_05.30
331,2019-11-01 05:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_05.45
332,2019-11-01 05:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_06.15
333,2019-11-01 06:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_06.55
334,2019-11-01 06:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_07.25
335,2019-11-01 07:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_07.45
336,2019-11-01 07:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,97.0,Amb_Dashboard_2019.11.01_08.25
337,2019-11-01 08:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,98.0,Amb_Dashboard_2019.11.01_08.55
338,2019-11-01 08:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,100.0,Amb_Dashboard_2019.11.01_09.25
339,2019-11-01 09:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,100.0,Amb_Dashboard_2019.11.01_09.45
340,2019-11-01 09:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,96.0,Amb_Dashboard_2019.11.01_10.25
341,2019-10-31 23:00:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,88.0,Amb_Dashboard_2019.11.01_00.00
342,2019-10-31 23:30:00,WCHP,0.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,89.0,89.0,Amb_Dashboard_2019.11.01_00.15
